Log file open, 01/18/25 15:25:39
[2025.01.18-20.30.13:831][  0]LogShaderCompilers: Display: Time job spent in pending queue: average 112.75 s, longest 239.08 s
[2025.01.18-20.30.13:831][  0]LogShaderCompilers: Display: Job execution time: average 9.91 s, max 16.17 s
[2025.01.18-20.30.13:831][  0]LogShaderCompilers: Display: Job life time (pending + execution): average 122.75 s, max 240.49
[2025.01.18-20.30.13:831][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 247.75 s
[2025.01.18-20.30.13:831][  0]LogShaderCompilers: Display: Jobs were issued in 142 batches (only local compilation was used), average 8.42 jobs/batch
[2025.01.18-20.30.13:831][  0]LogShaderCompilers: Display: Average processing rate: 4.82 jobs/sec
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display: Total thread time: 1146.42 s
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display: Total thread preprocess time: 68.55 s
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display: Percentage time preprocessing: 5.98%
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display: Effective parallelization: 4.63 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display:                                                  FVelocityPS (compiled    1 times, average 1.69 sec, max 1.69 sec, min 1.69 sec)
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display:                                           FLumenCardPS<true> (compiled    1 times, average 1.65 sec, max 1.65 sec, min 1.65 sec)
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display:                                        FMicropolyRasterizeCS (compiled   56 times, average 1.45 sec, max 2.37 sec, min 0.80 sec)
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display:  TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQSkylight (compiled   10 times, average 1.42 sec, max 3.05 sec, min 0.95 sec)
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display:                         TBasePassPSTLightMapPolicyHQSkylight (compiled   10 times, average 1.37 sec, max 3.04 sec, min 0.97 sec)
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display:   FLumenDirectLightingNonRayTracedShadowsWithLightFunctionCS - 9.59% of total time (compiled  120 times, average 0.92 sec, max 1.14 sec, min 0.70 sec)
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display:                                        FMicropolyRasterizeCS - 7.07% of total time (compiled   56 times, average 1.45 sec, max 2.37 sec, min 0.80 sec)
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display:                                               FHWRasterizePS - 4.74% of total time (compiled   56 times, average 0.97 sec, max 1.59 sec, min 0.50 sec)
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 3.03% of total time (compiled   29 times, average 1.20 sec, max 2.58 sec, min 0.84 sec)
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 2.66% of total time (compiled   29 times, average 1.05 sec, max 1.71 sec, min 0.67 sec)
[2025.01.18-20.30.13:832][  0]LogShaderCompilers: Display: ================================================
[2025.01.18-20.30.14:087][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2025.01.18-20.30.14:106][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2025.01.18-20.30.14:116][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2025.01.18-20.30.14:126][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2025.01.18-20.30.14:442][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2025.01.18-20.30.14:446][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2025.01.18-20.30.14:449][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2025.01.18-20.30.14:450][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2025.01.18-20.30.14:454][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2025.01.18-20.30.14:456][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2025.01.18-20.30.14:458][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2025.01.18-20.30.14:460][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2025.01.18-20.30.14:461][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2025.01.18-20.30.14:463][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2025.01.18-20.30.14:820][  0]LogSlate: Took 0.001841 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2025.01.18-20.30.14:849][  0]LogSlate: Took 0.010393 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2025.01.18-20.30.14:861][  0]LogSlate: Took 0.010300 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2025.01.18-20.30.14:898][  0]LogViewport: Scene viewport resized to 1523x858, mode Windowed.
[2025.01.18-20.30.17:407][  0]LogShaderCompilers: Display: FShaderCompileThreadRunnable::WriteNewTasks() took too long (0.501 seconds, threshold is 0.300 s), will parallelize next time.
[2025.01.18-20.30.18:341][  0]LogStall: Startup...
[2025.01.18-20.30.18:586][  0]LogMeshUtilities: Finished distance field build in 7.0s - 126x126x126 sparse distance field, 1.9Mb total, 0.1Mb always loaded, 52% occupied, 1322 triangles, EditorSkySphere
[2025.01.18-20.30.18:678][  0]LogStall: Startup complete.
[2025.01.18-20.30.18:798][  0]LogLoad: (Engine Initialization) Total time: 281.42 seconds
[2025.01.18-20.30.18:798][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2025.01.18-20.30.19:674][  0]AssetCheck: New page: Asset Save: Floor_400x400
[2025.01.18-20.30.19:679][  0]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/StarterContent/Architecture/Floor_400x400.Floor_400x400
[2025.01.18-20.30.20:078][  0]LogAssetRegistry: Asset discovery search completed in 272.4070 seconds
[2025.01.18-20.30.20:169][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000192 seconds (updated 0 objects)
[2025.01.18-20.30.20:923][  0]LogContentStreaming: Texture pool size now 1000 MB
[2025.01.18-20.30.21:880][  1]LogSlate: Took 0.000732 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2025.01.18-20.30.33:304][375]LogUObjectHash: Compacting FUObjectHashTables data took   4.30ms
[2025.01.18-20.30.34:787][378]LogSlate: Took 0.000622 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2025.01.18-20.31.02:167][268]LogProjectBrowser: Looking for projects...
[2025.01.18-20.31.02:167][268]LogProjectBrowser: Found Engine Installation "5.1"(C:/Program Files/Epic Games/UE_5.1)
[2025.01.18-20.31.02:168][268]LogDesktopPlatform: Enumerating Projects From Engine Ver: 5.1
[2025.01.18-20.31.02:168][268]LogDesktopPlatform: Looking for directories to scan from : C:/Users/legol/AppData/Local/UnrealEngine/5.1/Saved/Config/WindowsEditor
[2025.01.18-20.31.02:171][268]LogDesktopPlatform: Searching for previously created project directories...
[2025.01.18-20.31.02:171][268]LogDesktopPlatform: Found directory: "C:/Users/legol/OneDrive/Documents/Unreal Projects"
[2025.01.18-20.31.02:171][268]LogDesktopPlatform: Found project "(ProjectName="C:/Users/legol/OneDrive/Documents/Unreal Projects/MyProject/MyProject.uproject",LastOpenTime=2023.01.16-20.32.49)" in recently opened files
[2025.01.18-20.31.02:171][268]LogDesktopPlatform: Found project "(ProjectName="C:/Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Theta9_finalproj.uproject",LastOpenTime=2025.01.18-20.30.03)" in recently opened files
[2025.01.18-20.31.02:171][268]LogDesktopPlatform: Found project "C:/Users/legol/OneDrive/Documents/Unreal Projects/MyProject/MyProject.uproject" in previously created project directory
[2025.01.18-20.31.02:171][268]LogDesktopPlatform: Found project "C:/Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Theta9_finalproj.uproject" in previously created project directory
[2025.01.18-20.31.02:171][268]LogDesktopPlatform: Searcing for projects in .uprojectdirs
[2025.01.18-20.31.02:174][268]LogProjectBrowser: Enumerating Launcher Sample Projects...
[2025.01.18-20.31.08:965][394]LogUObjectHash: Compacting FUObjectHashTables data took   0.90ms
[2025.01.18-20.31.08:976][394]LogStall: Shutdown...
[2025.01.18-20.31.08:986][394]LogStall: Shutdown complete.
[2025.01.18-20.31.09:068][394]LogSlate: Window 'Open Project' being destroyed
[2025.01.18-20.31.09:076][394]LogSlate: Window 'Theta9_finalproj - Unreal Editor' being destroyed
[2025.01.18-20.31.09:416][395]Cmd: QUIT_EDITOR
[2025.01.18-20.31.09:422][395]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2025.01.18-20.31.09:445][395]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2025.01.18-20.31.09:448][395]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2025.01.18-20.31.09:449][395]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2025.01.18-20.31.09:614][395]LogWorld: UWorld::CleanupWorld for Untitled_1, bSessionEnded=true, bCleanupResources=true
[2025.01.18-20.31.09:622][395]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2025.01.18-20.31.09:632][395]LogContentBundle: [Container: Untitled_1] Deleting container.
[2025.01.18-20.31.09:665][395]LogStylusInput: Shutting down StylusInput subsystem.
[2025.01.18-20.31.09:678][395]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2025.01.18-20.31.09:792][395]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2025.01.18-20.31.09:792][395]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2025.01.18-20.31.09:792][395]LogAudio: Display: Audio Device unregistered from world 'Untitled_1'.
[2025.01.18-20.31.09:801][395]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2025.01.18-20.31.09:807][395]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2025.01.18-20.31.09:948][395]LogAudio: Display: Audio Device Manager Shutdown
[2025.01.18-20.31.09:957][395]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2025.01.18-20.31.09:958][395]LogExit: Preparing to exit.
[2025.01.18-20.31.10:123][395]LogUObjectHash: Compacting FUObjectHashTables data took   0.97ms
[2025.01.18-20.31.10:707][395]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2025.01.18-20.31.10:853][395]LogExit: Editor shut down
[2025.01.18-20.31.10:861][395]LogExit: Transaction tracking system shut down
[2025.01.18-20.31.10:902][395]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2025.01.18-20.31.11:299][395]LogExit: Object subsystem successfully closed.
[2025.01.18-20.31.11:319][395]LogShaderCompilers: Display: ================================================
[2025.01.18-20.31.11:319][395]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2025.01.18-20.31.11:319][395]LogShaderCompilers: Display: Total job queries 1272, among them cache hits 4 (0.31%)
[2025.01.18-20.31.11:319][395]LogShaderCompilers: Display: Tracking 1268 distinct input hashes that result in 788 distinct outputs (62.15%)
[2025.01.18-20.31.11:320][395]LogShaderCompilers: Display: RAM used: 6.82 MB (0.01 GB) of 409.60 MB (0.40 GB) budget. Usage: 1.67%
[2025.01.18-20.31.11:320][395]LogShaderCompilers: Display: === Shader Compilation stats ===
[2025.01.18-20.31.11:320][395]LogShaderCompilers: Display: Shaders Compiled: 1268
[2025.01.18-20.31.11:320][395]LogShaderCompilers: Display: Jobs assigned 1268, completed 1268 (100.00%)
[2025.01.18-20.31.11:320][395]LogShaderCompilers: Display: Average time worker was idle: 0.43 s
[2025.01.18-20.31.11:320][395]LogShaderCompilers: Display: Time job spent in pending queue: average 106.91 s, longest 239.08 s
[2025.01.18-20.31.11:320][395]LogShaderCompilers: Display: Job execution time: average 10.06 s, max 25.35 s
[2025.01.18-20.31.11:320][395]LogShaderCompilers: Display: Job life time (pending + execution): average 116.97 s, max 240.49
[2025.01.18-20.31.11:320][395]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 286.47 s
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display: Jobs were issued in 170 batches (only local compilation was used), average 7.46 jobs/batch
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display: Average processing rate: 4.43 jobs/sec
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display: Total thread time: 1292.57 s
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display: Total thread preprocess time: 76.11 s
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display: Percentage time preprocessing: 5.89%
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display: Effective parallelization: 4.51 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 3.03 sec, max 3.03 sec, min 3.03 sec)
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 2.96 sec, max 2.96 sec, min 2.96 sec)
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 2.90 sec, max 2.90 sec, min 2.90 sec)
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 2.76 sec, max 4.05 sec, min 1.52 sec)
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display:                                   FCloudRenderViewPS101false (compiled    1 times, average 2.60 sec, max 2.60 sec, min 2.60 sec)
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display:   FLumenDirectLightingNonRayTracedShadowsWithLightFunctionCS - 8.50% of total time (compiled  120 times, average 0.92 sec, max 1.14 sec, min 0.70 sec)
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display:                                        FMicropolyRasterizeCS - 6.27% of total time (compiled   56 times, average 1.45 sec, max 2.37 sec, min 0.80 sec)
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display:                                               FHWRasterizePS - 4.20% of total time (compiled   56 times, average 0.97 sec, max 1.59 sec, min 0.50 sec)
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 3.77% of total time (compiled   35 times, average 1.39 sec, max 4.35 sec, min 0.84 sec)
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 3.62% of total time (compiled   17 times, average 2.76 sec, max 4.05 sec, min 1.52 sec)
[2025.01.18-20.31.11:321][395]LogShaderCompilers: Display: ================================================
[2025.01.18-20.31.11:429][395]LogShaderCompilers: Display: Shaders left to compile 0
[2025.01.18-20.31.11:521][395]LogVirtualization: UE::Virtualization was shutdown
[2025.01.18-20.31.11:723][395]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (991)
[2025.01.18-20.31.11:723][395]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (989)
[2025.01.18-20.31.11:724][395]LogModuleManager: Shutting down and abandoning module AddContentDialog (987)
[2025.01.18-20.31.11:729][395]LogModuleManager: Shutting down and abandoning module WidgetCarousel (986)
[2025.01.18-20.31.11:729][395]LogModuleManager: Shutting down and abandoning module SubobjectEditor (983)
[2025.01.18-20.31.11:729][395]LogModuleManager: Shutting down and abandoning module SceneOutliner (981)
[2025.01.18-20.31.11:729][395]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2025.01.18-20.31.11:729][395]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2025.01.18-20.31.11:729][395]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2025.01.18-20.31.11:731][395]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2025.01.18-20.31.11:731][395]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2025.01.18-20.31.11:731][395]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (969)
[2025.01.18-20.31.11:734][395]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (967)
[2025.01.18-20.31.11:735][395]LogModuleManager: Shutting down and abandoning module TakesCore (965)
[2025.01.18-20.31.11:735][395]LogModuleManager: Shutting down and abandoning module PlanarCut (963)
[2025.01.18-20.31.11:736][395]LogModuleManager: Shutting down and abandoning module CharacterAI (961)
[2025.01.18-20.31.11:736][395]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (959)
[2025.01.18-20.31.11:739][395]LogModuleManager: Shutting down and abandoning module SmartSnapping (957)
[2025.01.18-20.31.11:739][395]LogModuleManager: Shutting down and abandoning module WaveTableEditor (955)
[2025.01.18-20.31.11:740][395]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (953)
[2025.01.18-20.31.11:740][395]LogModuleManager: Shutting down and abandoning module GooglePADEditor (951)
[2025.01.18-20.31.11:740][395]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (949)
[2025.01.18-20.31.11:740][395]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (947)
[2025.01.18-20.31.11:740][395]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (945)
[2025.01.18-20.31.11:740][395]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (943)
[2025.01.18-20.31.11:740][395]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (941)
[2025.01.18-20.31.11:740][395]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (939)
[2025.01.18-20.31.11:740][395]LogModuleManager: Shutting down and abandoning module WebMMedia (937)
[2025.01.18-20.31.11:740][395]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (935)
[2025.01.18-20.31.11:742][395]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (933)
[2025.01.18-20.31.11:746][395]LogModuleManager: Shutting down and abandoning module SequenceRecorder (932)
[2025.01.18-20.31.11:747][395]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (929)
[2025.01.18-20.31.11:747][395]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (927)
[2025.01.18-20.31.11:747][395]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (925)
[2025.01.18-20.31.11:748][395]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (923)
[2025.01.18-20.31.11:748][395]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (921)
[2025.01.18-20.31.11:748][395]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (919)
[2025.01.18-20.31.11:748][395]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (917)
[2025.01.18-20.31.11:748][395]LogModuleManager: Shutting down and abandoning module TextureAlignMode (915)
[2025.01.18-20.31.11:749][395]LogModuleManager: Shutting down and abandoning module BspMode (913)
[2025.01.18-20.31.11:749][395]LogModuleManager: Shutting down and abandoning module GeometryMode (911)
[2025.01.18-20.31.11:751][395]LogModuleManager: Shutting down and abandoning module IKRigEditor (909)
[2025.01.18-20.31.11:753][395]LogModuleManager: Shutting down and abandoning module ControlRigEditor (907)
[2025.01.18-20.31.11:757][395]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (905)
[2025.01.18-20.31.11:758][395]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (903)
[2025.01.18-20.31.11:762][395]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (901)
[2025.01.18-20.31.11:763][395]LogModuleManager: Shutting down and abandoning module SessionServices (899)
[2025.01.18-20.31.11:763][395]LogModuleManager: Shutting down and abandoning module MeshPaint (897)
[2025.01.18-20.31.11:766][395]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (895)
[2025.01.18-20.31.11:766][395]LogModuleManager: Shutting down and abandoning module PlacementMode (894)
[2025.01.18-20.31.11:767][395]LogModuleManager: Shutting down and abandoning module FoliageEdit (891)
[2025.01.18-20.31.11:768][395]LogModuleManager: Shutting down and abandoning module LandscapeEditor (889)
[2025.01.18-20.31.11:771][395]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (887)
[2025.01.18-20.31.11:771][395]LogModuleManager: Shutting down and abandoning module ActorPickerMode (885)
[2025.01.18-20.31.11:771][395]LogModuleManager: Shutting down and abandoning module ViewportSnapping (883)
[2025.01.18-20.31.11:771][395]LogModuleManager: Shutting down and abandoning module ViewportInteraction (881)
[2025.01.18-20.31.11:771][395]LogModuleManager: Shutting down and abandoning module ClothPainter (879)
[2025.01.18-20.31.11:773][395]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (878)
[2025.01.18-20.31.11:774][395]LogModuleManager: Shutting down and abandoning module LogVisualizer (875)
[2025.01.18-20.31.11:776][395]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (873)
[2025.01.18-20.31.11:777][395]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (871)
[2025.01.18-20.31.11:777][395]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (870)
[2025.01.18-20.31.11:778][395]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (868)
[2025.01.18-20.31.11:919][395]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (865)
[2025.01.18-20.31.11:919][395]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (863)
[2025.01.18-20.31.11:920][395]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (861)
[2025.01.18-20.31.11:920][395]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (859)
[2025.01.18-20.31.11:920][395]LogModuleManager: Shutting down and abandoning module AnimationSettings (857)
[2025.01.18-20.31.11:920][395]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (855)
[2025.01.18-20.31.11:920][395]LogModuleManager: Shutting down and abandoning module CSVtoSVG (853)
[2025.01.18-20.31.11:920][395]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (851)
[2025.01.18-20.31.11:920][395]LogModuleManager: Shutting down and abandoning module EditorConfig (849)
[2025.01.18-20.31.11:920][395]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (847)
[2025.01.18-20.31.11:921][395]LogModuleManager: Shutting down and abandoning module EditorFramework (845)
[2025.01.18-20.31.11:921][395]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (843)
[2025.01.18-20.31.11:922][395]LogModuleManager: Shutting down and abandoning module TraceInsights (841)
[2025.01.18-20.31.11:930][395]MemoryProfiler: Shutdown
[2025.01.18-20.31.11:932][395]NetworkingProfiler: Shutdown
[2025.01.18-20.31.11:932][395]LoadingProfiler: Shutdown
[2025.01.18-20.31.11:932][395]TimingProfiler: Shutdown
[2025.01.18-20.31.11:936][395]LogModuleManager: Shutting down and abandoning module TraceServices (840)
[2025.01.18-20.31.11:937][395]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (837)
[2025.01.18-20.31.11:937][395]LogModuleManager: Shutting down and abandoning module InteractiveToolsFramework (836)
[2025.01.18-20.31.11:939][395]LogModuleManager: Shutting down and abandoning module InputBindingEditor (833)
[2025.01.18-20.31.11:939][395]LogModuleManager: Shutting down and abandoning module MergeActors (831)
[2025.01.18-20.31.11:940][395]LogModuleManager: Shutting down and abandoning module LocalizationDashboard (829)
[2025.01.18-20.31.11:941][395]LogModuleManager: Shutting down and abandoning module LocalizationService (828)
[2025.01.18-20.31.11:941][395]LogModuleManager: Shutting down and abandoning module HardwareTargeting (825)
[2025.01.18-20.31.11:941][395]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (823)
[2025.01.18-20.31.11:941][395]LogModuleManager: Shutting down and abandoning module UndoHistory (821)
[2025.01.18-20.31.11:942][395]LogModuleManager: Shutting down and abandoning module XmlParser (819)
[2025.01.18-20.31.11:942][395]LogModuleManager: Shutting down and abandoning module Blutility (817)
[2025.01.18-20.31.11:942][395]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (815)
[2025.01.18-20.31.11:942][395]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (814)
[2025.01.18-20.31.11:943][395]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (811)
[2025.01.18-20.31.11:943][395]LogModuleManager: Shutting down and abandoning module InternationalizationSettings (810)
[2025.01.18-20.31.11:943][395]LogModuleManager: Shutting down and abandoning module SettingsEditor (807)
[2025.01.18-20.31.11:944][395]LogModuleManager: Shutting down and abandoning module ProjectLauncher (805)
[2025.01.18-20.31.11:944][395]LogModuleManager: Shutting down and abandoning module SessionFrontend (803)
[2025.01.18-20.31.11:944][395]LogModuleManager: Shutting down and abandoning module ProfilerClient (801)
[2025.01.18-20.31.11:944][395]LogModuleManager: Shutting down and abandoning module DeviceManager (799)
[2025.01.18-20.31.11:945][395]LogModuleManager: Shutting down and abandoning module AutomationController (797)
[2025.01.18-20.31.11:946][395]LogModuleManager: Shutting down and abandoning module AutomationWindow (795)
[2025.01.18-20.31.11:948][395]LogModuleManager: Shutting down and abandoning module Layers (793)
[2025.01.18-20.31.11:951][395]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (791)
[2025.01.18-20.31.11:951][395]LogModuleManager: Shutting down and abandoning module DetailCustomizations (789)
[2025.01.18-20.31.11:954][395]LogModuleManager: Shutting down and abandoning module PackagesDialog (787)
[2025.01.18-20.31.11:956][395]LogModuleManager: Shutting down and abandoning module AnimationBlueprintEditor (785)
[2025.01.18-20.31.11:958][395]LogModuleManager: Shutting down and abandoning module Persona (783)
[2025.01.18-20.31.11:960][395]LogModuleManager: Shutting down and abandoning module AdvancedPreviewScene (782)
[2025.01.18-20.31.11:960][395]LogModuleManager: Shutting down and abandoning module AnimGraph (780)
[2025.01.18-20.31.11:962][395]LogModuleManager: Shutting down and abandoning module Kismet (777)
[2025.01.18-20.31.11:968][395]LogModuleManager: Shutting down and abandoning module KismetWidgets (776)
[2025.01.18-20.31.11:968][395]LogModuleManager: Shutting down and abandoning module GraphEditor (773)
[2025.01.18-20.31.11:971][395]LogModuleManager: Shutting down and abandoning module StructViewer (771)
[2025.01.18-20.31.11:971][395]LogModuleManager: Shutting down and abandoning module ClassViewer (769)
